iter	Passed	Remaining
7893	51640	13777
7894	51646	13770
7895	51652	13763
7896	51658	13756
7897	51663	13749
7898	51669	13743
7899	51675	13736
7900	51680	13729
7901	51686	13722
7902	51692	13716
7903	51698	13709
7904	51704	13702
7905	51710	13696
7906	51716	13689
7907	51936	13739
7908	52036	13757
7909	52042	13750
7910	52048	13744
7911	52054	13737
7912	52060	13730
7913	52066	13723
7914	52072	13717
7915	52078	13710
7916	52084	13703
7917	52090	13696
7918	52096	13690
7919	52103	13683
7920	52109	13676
7921	52114	13670
7922	52120	13663
7923	52126	13656
7924	52131	13649
7925	52136	13642
7926	52142	13635
7927	52147	13628
7928	52152	13621
7929	52158	13615
7930	52163	13608
7931	52168	13601
7932	52173	13594
7933	52178	13587
7934	52183	13580
7935	52188	13573
7936	52193	13566
7937	52198	13559
7938	52203	13552
7939	52207	13545
7940	52212	13538
7941	52217	13531
7942	52222	13524
7943	52227	13517
7944	52232	13510
7945	52237	13503
7946	52242	13496
7947	52247	13489
7948	52252	13482
7949	52257	13475
7950	52262	13468
7951	52267	13461
7952	52272	13454
7953	52277	13447
7954	52282	13440
7955	52288	13433
7956	52293	13426
7957	52298	13419
7958	52304	13412
7959	52310	13406
7960	52315	13399
7961	52320	13392
7962	52325	13385
7963	52331	13378
7964	52335	13371
7965	52340	13364
7966	52345	13357
7967	52350	13350
7968	52356	13343
7969	52361	13336
7970	52366	13329
7971	52372	13322
7972	52377	13316
7973	52382	13309
7974	52387	13302
7975	52393	13295
7976	52398	13288
7977	52404	13281
7978	52409	13274
7979	52414	13267
7980	52420	13261
7981	52425	13254
7982	52430	13247
7983	52436	13240
7984	52441	13233
7985	52446	13226
7986	52452	13219
7987	52457	13212
7988	52462	13206
7989	52467	13199
7990	52473	13192
7991	52478	13185
7992	52483	13178
7993	52488	13171
7994	52493	13164
7995	52499	13157
7996	52505	13150
7997	52510	13144
7998	52516	13137
7999	52522	13130
8000	52529	13124
8001	52535	13117
8002	52541	13110
8003	52547	13103
8004	52552	13097
8005	52558	13090
8006	52564	13083
8007	52569	13076
8008	52575	13070
8009	52581	13063
8010	52587	13056
8011	52593	13049
8012	52599	13043
8013	52605	13036
8014	52611	13029
8015	52617	13022
8016	52622	13016
8017	52628	13009
8018	52634	13002
8019	52640	12995
8020	52646	12989
8021	52652	12982
8022	52657	12975
8023	52663	12969
8024	52669	12962
8025	52675	12955
8026	52681	12948
8027	52687	12942
8028	52693	12935
8029	52699	12928
8030	52706	12922
8031	52711	12915
8032	52717	12908
8033	52723	12901
8034	52729	12895
8035	52735	12888
8036	52741	12881
8037	52747	12875
8038	52752	12868
8039	52758	12861
8040	52764	12854
8041	52770	12848
8042	52776	12841
8043	52782	12834
8044	52787	12827
8045	52793	12821
8046	52799	12814
8047	52804	12807
8048	52810	12800
8049	52816	12793
8050	52821	12787
8051	52827	12780
8052	52833	12773
8053	52839	12767
8054	52845	12760
8055	52851	12753
8056	52857	12746
8057	52863	12740
8058	52870	12733
8059	52876	12727
8060	52882	12720
8061	52888	12713
8062	52895	12707
8063	52901	12700
8064	52908	12694
8065	52914	12687
8066	52921	12680
8067	52927	12674
8068	52934	12667
8069	52941	12661
8070	52947	12654
8071	52953	12648
8072	52960	12641
8073	52967	12634
8074	52973	12628
8075	52979	12621
8076	52985	12615
8077	52992	12608
8078	52998	12601
8079	53004	12595
8080	53011	12588
8081	53188	12622
8082	53196	12616
8083	53202	12609
8084	53208	12602
8085	53214	12596
8086	53220	12589
8087	53227	12582
8088	53233	12576
8089	53239	12569
8090	53245	12562
8091	53251	12556
8092	53257	12549
8093	53263	12542
8094	53269	12535
8095	53275	12529
8096	53281	12522
8097	53288	12515
8098	53294	12509
8099	53303	12503
8100	53309	12496
8101	53316	12490
8102	53322	12483
8103	53328	12476
8104	53334	12469
8105	53339	12463
8106	53345	12456
8107	53351	12449
8108	53357	12442
8109	53363	12436
8110	53369	12429
8111	53375	12422
8112	53381	12415
8113	53387	12409
8114	53393	12402
8115	53398	12395
8116	53404	12388
8117	53410	12382
8118	53416	12375
8119	53422	12368
8120	53427	12361
8121	53433	12355
8122	53439	12348
8123	53445	12341
8124	53451	12334
8125	53456	12328
8126	53462	12321
8127	53468	12314
8128	53473	12307
8129	53479	12301
8130	53485	12294
8131	53491	12287
8132	53497	12280
8133	53502	12273
8134	53508	12267
8135	53514	12260
8136	53520	12253
8137	53525	12246
8138	53531	12240
8139	53537	12233
8140	53543	12226
8141	53549	12219
8142	53554	12213
8143	53560	12206
8144	53566	12199
8145	53572	12192
8146	53577	12186
8147	53583	12179
8148	53589	12172
8149	53595	12165
8150	53601	12159
8151	53607	12152
8152	53613	12145
8153	53619	12138
8154	53624	12132
8155	53630	12125
8156	53636	12118
8157	53642	12111
8158	53648	12105
8159	53654	12098
8160	53660	12091
8161	53665	12085
8162	53671	12078
8163	53677	12071
8164	53683	12064
8165	53689	12058
8166	53695	12051
8167	53701	12044
8168	53707	12037
8169	53713	12031
8170	53719	12024
8171	53725	12017
8172	53731	12011
8173	53737	12004
8174	53743	11997
8175	53749	11991
8176	53755	11984
8177	53760	11977
8178	53766	11970
8179	53772	11964
8180	53778	11957
8181	53784	11950
8182	53790	11943
8183	53796	11937
8184	53801	11930
8185	53807	11923
8186	53813	11916
8187	53819	11910
8188	53825	11903
8189	53831	11896
8190	53837	11890
8191	53843	11883
8192	53849	11876
8193	53855	11870
8194	53861	11863
8195	53867	11856
8196	53873	11849
8197	53879	11843
8198	53885	11836
8199	53890	11829
8200	53896	11822
8201	53902	11816
8202	53908	11809
8203	53914	11802
8204	53920	11796
8205	53926	11789
8206	53931	11782
8207	53937	11775
8208	53943	11769
8209	53949	11762
8210	53955	11755
8211	53961	11748
8212	53967	11742
8213	53972	11735
8214	53978	11728
8215	53984	11722
8216	53990	11715
8217	53996	11708
8218	54002	11701
8219	54007	11695
8220	54013	11688
8221	54019	11681
8222	54025	11674
8223	54030	11668
8224	54036	11661
8225	54042	11654
8226	54048	11647
8227	54053	11641
8228	54059	11634
8229	54065	11627
8230	54071	11620
8231	54077	11614
8232	54083	11607
8233	54089	11600
8234	54095	11594
8235	54100	11587
8236	54106	11580
8237	54112	11573
8238	54118	11567
8239	54124	11560
8240	54129	11553
8241	54135	11546
8242	54141	11540
8243	54147	11533
8244	54152	11526
8245	54158	11520
8246	54164	11513
8247	54339	11542
8248	54383	11543
8249	54390	11537
8250	54395	11530
8251	54402	11523
8252	54407	11517
8253	54413	11510
8254	54419	11503
8255	54425	11496
8256	54431	11490
8257	54437	11483
8258	54443	11476
8259	54450	11470
8260	54455	11463
8261	54461	11456
8262	54467	11449
8263	54473	11443
8264	54479	11436
8265	54485	11429
8266	54491	11422
8267	54497	11416
8268	54503	11409
8269	54509	11402
8270	54514	11395
8271	54520	11389
8272	54526	11382
8273	54532	11375
8274	54538	11368
8275	54544	11362
8276	54549	11355
8277	54555	11348
8278	54561	11342
8279	54567	11335
8280	54573	11328
8281	54578	11321
8282	54584	11314
8283	54590	11308
8284	54595	11301
8285	54601	11294
8286	54607	11287
8287	54613	11281
8288	54619	11274
8289	54624	11267
8290	54630	11260
8291	54636	11254
8292	54642	11247
8293	54648	11240
8294	54653	11233
8295	54659	11227
8296	54665	11220
8297	54671	11213
8298	54677	11206
8299	54682	11200
8300	54688	11193
8301	54694	11186
8302	54700	11179
8303	54706	11173
8304	54711	11166
8305	54717	11159
8306	54723	11152
8307	54729	11146
8308	54734	11139
8309	54740	11132
8310	54746	11125
8311	54752	11119
8312	54757	11112
8313	54763	11105
8314	54769	11098
8315	54775	11092
8316	54782	11085
8317	54788	11078
8318	54793	11072
8319	54799	11065
8320	54805	11058
8321	54811	11051
8322	54817	11045
8323	54822	11038
8324	54828	11031
8325	54834	11024
8326	54840	11018
8327	54845	11011
8328	54851	11004
8329	54857	10997
8330	54863	10991
8331	54869	10984
8332	54875	10977
8333	54882	10971
8334	54887	10964
8335	54893	10957
8336	54899	10950
8337	54905	10944
8338	54911	10937
8339	54917	10930
8340	54923	10924
8341	54928	10917
8342	54934	10910
8343	54940	10903
8344	54946	10897
8345	54952	10890
8346	54958	10883
8347	54964	10876
8348	54969	10870
8349	54975	10863
8350	54981	10856
8351	54987	10849
8352	54992	10843
8353	54998	10836
8354	55004	10829
8355	55009	10822
8356	55015	10816
8357	55021	10809
8358	55027	10802
8359	55033	10796
8360	55039	10789
8361	55045	10782
8362	55051	10775
8363	55057	10769
8364	55062	10762
8365	55068	10755
8366	55074	10748
8367	55079	10742
8368	55085	10735
8369	55091	10728
8370	55097	10721
8371	55103	10715
8372	55109	10708
8373	55115	10701
8374	55120	10695
8375	55126	10688
8376	55132	10681
8377	55138	10674
8378	55144	10668
8379	55150	10661
8380	55155	10654
8381	55161	10648
8382	55167	10641
8383	55173	10634
8384	55178	10627
8385	55184	10621
8386	55190	10614
8387	55196	10607
8388	55202	10600
8389	55207	10594
8390	55213	10587
8391	55219	10580
8392	55225	10573
8393	55230	10567
8394	55236	10560
8395	55242	10553
8396	55248	10546
8397	55253	10540
8398	55259	10533
8399	55265	10526
8400	55271	10520
8401	55277	10513
8402	55283	10506
8403	55288	10499
8404	55294	10493
8405	55300	10486
8406	55306	10479
8407	55311	10472
8408	55317	10466
8409	55324	10459
8410	55329	10452
8411	55335	10446
8412	55341	10439
8413	55347	10432
8414	55353	10425
8415	55358	10419
8416	55663	10468
8417	55672	10462
8418	55677	10455
8419	55683	10448
8420	55689	10442
8421	55695	10435
8422	55701	10428
8423	55707	10421
8424	55712	10415
8425	55718	10408
8426	55724	10401
8427	55730	10394
8428	55737	10388
8429	55743	10381
8430	55749	10374
8431	55755	10368
8432	55760	10361
8433	55766	10354
8434	55771	10347
8435	55776	10340
8436	55782	10333
8437	55787	10327
8438	55792	10320
8439	55798	10313
8440	55804	10306
8441	55809	10299
8442	55815	10293
8443	55820	10286
8444	55825	10279
8445	55831	10272
8446	55836	10265
8447	55842	10258
8448	55847	10252
8449	55853	10245
8450	55858	10238
8451	55864	10231
8452	55869	10224
8453	55875	10218
8454	55880	10211
8455	55886	10204
8456	55891	10197
8457	55897	10190
8458	55902	10183
8459	55908	10177
8460	55913	10170
8461	55918	10163
8462	55924	10156
8463	55929	10149
8464	55935	10142
8465	55940	10136
8466	55945	10129
8467	55951	10122
8468	55956	10115
8469	55962	10108
8470	55967	10102
8471	55972	10095
8472	55978	10088
8473	55983	10081
8474	55989	10074
8475	55994	10067
8476	55999	10061
8477	56004	10054
8478	56010	10047
8479	56015	10040
8480	56021	10033
8481	56027	10027
8482	56032	10020
8483	56038	10013
8484	56044	10006
8485	56050	10000
8486	56055	9993
8487	56060	9986
8488	56066	9979
8489	56071	9972
8490	56076	9965
8491	56082	9959
8492	56087	9952
8493	56093	9945
8494	56098	9938
8495	56103	9931
8496	56109	9924
8497	56114	9918
8498	56120	9911
8499	56125	9904
8500	56131	9897
8501	56137	9891
8502	56142	9884
8503	56147	9877
8504	56153	9870
8505	56159	9863
8506	56165	9857
8507	56170	9850
8508	56177	9843
8509	56182	9836
8510	56188	9830
8511	56194	9823
8512	56200	9816
8513	56206	9810
8514	56212	9803
8515	56217	9796
8516	56223	9789
8517	56229	9783
8518	56235	9776
8519	56241	9769
8520	56247	9762
8521	56252	9756
8522	56258	9749
8523	56264	9742
8524	56270	9735
8525	56276	9729
8526	56282	9722
8527	56288	9715
8528	56293	9709
8529	56299	9702
8530	56305	9695
8531	56311	9688
8532	56317	9682
8533	56323	9675
8534	56328	9668
8535	56334	9661
8536	56340	9655
8537	56346	9648
8538	56352	9641
8539	56358	9635
8540	56364	9628
8541	56370	9621
8542	56376	9614
8543	56382	9608
8544	56387	9601
8545	56393	9594
8546	56399	9587
8547	56405	9581
8548	56410	9574
8549	56416	9567
8550	56422	9560
8551	56428	9554
8552	56434	9547
8553	56439	9540
8554	56445	9534
8555	56451	9527
8556	56457	9520
8557	56463	9513
8558	56468	9507
8559	56474	9500
8560	56480	9493
8561	56486	9486
8562	56491	9480
8563	56497	9473
8564	56502	9466
8565	56508	9459
8566	56513	9453
8567	56519	9446
8568	56524	9439
8569	56529	9432
8570	56534	9425
8571	56540	9418
8572	56545	9412
8573	56550	9405
8574	56556	9398
8575	56561	9391
8576	56567	9384
8577	56572	9378
8578	56578	9371
8579	56583	9364
8580	56589	9357
8581	56594	9351
8582	56600	9344
8583	56605	9337
8584	56611	9330
8585	56616	9324
8586	56622	9317
8587	56627	9310
8588	56633	9303
8589	56638	9296
8590	56644	9290
8591	56695	9290
8592	56838	9306
8593	56844	9299
8594	56849	9293
8595	56856	9286
8596	56862	9279
8597	56868	9273
8598	56874	9266
8599	56881	9259
8600	56887	9253
8601	56893	9246
8602	56899	9239
8603	56905	9232
8604	56911	9226
8605	56917	9219
8606	56923	9212
8607	56930	9206
8608	56936	9199
8609	56942	9192
8610	56948	9186
8611	56954	9179
8612	56960	9172
8613	56966	9165
8614	56971	9159
8615	56977	9152
8616	56983	9145
8617	56989	9138
8618	56995	9132
8619	57001	9125
8620	57007	9118
8621	57013	9112
8622	57018	9105
8623	57024	9098
8624	57030	9091
8625	57036	9085
8626	57042	9078
8627	57047	9071
8628	57053	9064
8629	57059	9058
8630	57065	9051
8631	57071	9044
8632	57077	9037
8633	57083	9031
8634	57088	9024
8635	57094	9017
8636	57100	9010
8637	57105	9004
8638	57111	8997
8639	57117	8990
8640	57123	8983
8641	57129	8977
8642	57134	8970
8643	57140	8963
8644	57146	8957
8645	57152	8950
8646	57157	8943
8647	57163	8936
8648	57169	8930
8649	57175	8923
8650	57181	8916
8651	57187	8909
8652	57193	8903
8653	57199	8896
8654	57205	8889
8655	57211	8883
8656	57217	8876
8657	57222	8869
8658	57228	8862
8659	57234	8856
8660	57241	8849
8661	57246	8842
8662	57252	8836
8663	57258	8829
8664	57264	8822
8665	57270	8815
8666	57275	8809
8667	57281	8802
8668	57287	8795
8669	57293	8788
8670	57298	8782
8671	57304	8775
8672	57310	8768
8673	57316	8761
8674	57321	8755
8675	57327	8748
8676	57333	8741
8677	57339	8735
8678	57345	8728
8679	57351	8721
8680	57357	8714
8681	57363	8708
8682	57369	8701
8683	57376	8694
8684	57382	8688
8685	57388	8681
8686	57393	8674
8687	57399	8668
8688	57405	8661
8689	57411	8654
8690	57417	8647
8691	57423	8641
8692	57428	8634
8693	57434	8627
8694	57440	8620
8695	57445	8614
8696	57451	8607
8697	57457	8600
8698	57463	8594
8699	57469	8587
8700	57474	8580
8701	57480	8573
8702	57486	8567
8703	57492	8560
8704	57498	8553
8705	57504	8547
8706	57509	8540
8707	57515	8533
8708	57521	8526
8709	57527	8520
8710	57533	8513
8711	57538	8506
8712	57544	8499
8713	57550	8493
8714	57556	8486
8715	57562	8479
8716	57568	8473
8717	57573	8466
8718	57579	8459
8719	57585	8452
8720	57591	8446
8721	57597	8439
8722	57603	8432
8723	57608	8426
8724	57614	8419
8725	57620	8412
8726	57626	8405
8727	57632	8399
8728	57638	8392
8729	57643	8385
8730	57649	8379
8731	57655	8372
8732	57661	8365
8733	57667	8358
8734	57673	8352
8735	57679	8345
8736	57685	8338
8737	57690	8332
8738	57696	8325
8739	57702	8318
8740	57708	8311
8741	57714	8305
8742	57720	8298
8743	57726	8291
8744	57731	8285
8745	57737	8278
8746	57743	8271
8747	57749	8264
8748	57755	8258
8749	57760	8251
8750	57766	8244
8751	57772	8238
8752	57778	8231
8753	57784	8224
8754	57789	8217
8755	57795	8211
8756	57801	8204
8757	57807	8197
8758	57812	8191
8759	57998	8209
8760	58006	8203
8761	58012	8196
8762	58017	8189
8763	58023	8183
8764	58029	8176
8765	58035	8169
8766	58041	8162
8767	58046	8156
8768	58052	8149
8769	58057	8142
8770	58063	8135
8771	58070	8129
8772	58076	8122
8773	58082	8115
8774	58087	8109
8775	58093	8102
8776	58099	8095
8777	58105	8088
8778	58110	8082
8779	58115	8075
8780	58121	8068
8781	58126	8061
8782	58131	8054
8783	58137	8048
8784	58142	8041
8785	58148	8034
8786	58153	8027
8787	58159	8021
8788	58164	8014
8789	58169	8007
8790	58175	8000
8791	58180	7993
8792	58185	7987
8793	58190	7980
8794	58195	7973
8795	58201	7966
8796	58206	7959
8797	58212	7953
8798	58217	7946
8799	58222	7939
8800	58228	7932
8801	58233	7925
8802	58238	7919
8803	58244	7912
8804	58249	7905
8805	58255	7898
8806	58260	7892
8807	58266	7885
8808	58271	7878
8809	58277	7871
8810	58282	7864
8811	58288	7858
8812	58293	7851
8813	58299	7844
8814	58304	7837
8815	58310	7831
8816	58315	7824
8817	58321	7817
8818	58326	7810
8819	58332	7804
8820	58338	7797
8821	58343	7790
8822	58349	7783
8823	58354	7777
8824	58360	7770
8825	58365	7763
8826	58371	7756
8827	58376	7750
8828	58382	7743
8829	58387	7736
8830	58393	7729
8831	58398	7723
8832	58404	7716
8833	58409	7709
8834	58415	7702
8835	58420	7695
8836	58426	7689
8837	58432	7682
8838	58437	7675
8839	58443	7669
8840	58448	7662
8841	58454	7655
8842	58459	7648
8843	58465	7642
8844	58470	7635
8845	58476	7628
8846	58481	7621
8847	58487	7615
8848	58493	7608
8849	58499	7601
8850	58505	7594
8851	58510	7588
8852	58516	7581
8853	58521	7574
8854	58527	7567
8855	58533	7561
8856	58538	7554
8857	58544	7547
8858	58550	7540
8859	58555	7534
8860	58560	7527
8861	58566	7520
8862	58571	7513
8863	58577	7507
8864	58582	7500
8865	58588	7493
8866	58594	7486
8867	58599	7480
8868	58605	7473
8869	58610	7466
8870	58616	7460
8871	58621	7453
8872	58627	7446
8873	58632	7439
8874	58638	7433
8875	58643	7426
8876	58649	7419
8877	58654	7412
8878	58660	7406
8879	58665	7399
8880	58670	7392
8881	58676	7385
8882	58682	7379
8883	58687	7372
8884	58692	7365
8885	58698	7358
8886	58704	7352
8887	58709	7345
8888	58715	7338
8889	58720	7331
8890	58726	7325
8891	58731	7318
8892	58737	7311
8893	58742	7304
8894	58748	7298
8895	58753	7291
8896	58759	7284
8897	58764	7277
8898	58770	7271
8899	58775	7264
8900	58781	7257
8901	58786	7250
8902	58792	7244
8903	58797	7237
8904	58803	7230
8905	58808	7223
8906	58814	7217
8907	58819	7210
8908	58824	7203
8909	58830	7196
8910	58835	7190
8911	58841	7183
8912	58846	7176
8913	58852	7170
8914	58857	7163
8915	58863	7156
8916	58868	7149
8917	58873	7143
8918	58879	7136
8919	58884	7129
8920	58890	7122
8921	58895	7116
8922	58901	7109
8923	58906	7102
8924	58912	7095
8925	58917	7089
8926	58923	7082
8927	58928	7075
8928	58934	7068
8929	58940	7062
8930	58945	7055
8931	58950	7048
8932	58956	7042
8933	58962	7035
8934	58967	7028
8935	58973	7021
8936	58978	7015
8937	59156	7028
8938	59356	7045
8939	59364	7038
8940	59370	7032
8941	59376	7025
8942	59382	7018
8943	59387	7011
8944	59393	7005
8945	59399	6998
8946	59405	6991
8947	59410	6984
8948	59416	6978
8949	59422	6971
8950	59428	6964
8951	59434	6957
8952	59440	6951
8953	59448	6944
8954	59454	6938
8955	59460	6931
8956	59466	6924
8957	59472	6917
8958	59478	6911
8959	59484	6904
8960	59490	6897
8961	59496	6890
8962	59502	6884
8963	59507	6877
8964	59513	6870
8965	59519	6864
8966	59525	6857
8967	59531	6850
8968	59536	6843
8969	59542	6837
8970	59548	6830
8971	59554	6823
8972	59560	6816
8973	59566	6810
8974	59572	6803
8975	59577	6796
8976	59583	6790
8977	59589	6783
8978	59595	6776
8979	59601	6769
8980	59607	6763
8981	59613	6756
8982	59618	6749
8983	59624	6742
8984	59630	6736
8985	59636	6729
8986	59641	6722
8987	59647	6716
8988	59653	6709
8989	59659	6702
8990	59665	6695
8991	59670	6689
8992	59676	6682
8993	59682	6675
8994	59688	6668
8995	59694	6662
8996	59700	6655
8997	59705	6648
8998	59711	6642
8999	59717	6635
9000	59723	6628
9001	59729	6621
9002	59734	6615
9003	59740	6608
9004	59746	6601
9005	59752	6594
9006	59757	6588
9007	59763	6581
9008	59769	6574
9009	59774	6567
9010	59780	6561
9011	59786	6554
9012	59791	6547
9013	59797	6540
9014	59803	6534
9015	59809	6527
9016	59815	6520
9017	59820	6514
9018	59826	6507
9019	59832	6500
9020	59838	6493
9021	59844	6487
9022	59850	6480
9023	59856	6473
9024	59862	6467
9025	59868	6460
9026	59874	6453
9027	59879	6446
9028	59885	6440
9029	59891	6433
9030	59897	6426
9031	59902	6420
9032	59908	6413
9033	59914	6406
9034	59920	6399
9035	59925	6393
9036	59931	6386
9037	59936	6379
9038	59942	6372
9039	59948	6366
9040	59954	6359
9041	59960	6352
9042	59965	6346
9043	59971	6339
9044	59977	6332
9045	59982	6325
9046	59988	6319
9047	59994	6312
9048	60000	6305
9049	60005	6298
9050	60011	6292
9051	60017	6285
9052	60023	6278
9053	60029	6272
9054	60035	6265
9055	60040	6258
9056	60046	6251
9057	60052	6245
9058	60057	6238
9059	60063	6231
9060	60069	6225
9061	60074	6218
9062	60080	6211
9063	60086	6204
9064	60091	6198
9065	60097	6191
9066	60103	6184
9067	60109	6178
9068	60115	6171
9069	60121	6164
9070	60126	6157
9071	60132	6151
9072	60138	6144
9073	60143	6137
9074	60149	6130
9075	60155	6124
9076	60161	6117
9077	60166	6110
9078	60172	6104
9079	60178	6097
9080	60183	6090
9081	60189	6083
9082	60195	6077
9083	60201	6070
9084	60206	6063
9085	60212	6057
9086	60218	6050
9087	60223	6043
9088	60230	6036
9089	60235	6030
9090	60241	6023
9091	60247	6016
9092	60252	6010
9093	60258	6003
9094	60264	5996
9095	60269	5989
9096	60275	5983
9097	60281	5976
9098	60287	5969
9099	60292	5963
9100	60298	5956
9101	60304	5949
9102	60310	5942
9103	60316	5936
9104	60322	5929
9105	60327	5922
9106	60333	5916
9107	60507	5925
9108	60559	5923
9109	60565	5916
9110	60572	5910
9111	60578	5903
9112	60584	5896
9113	60590	5890
9114	60596	5883
9115	60603	5876
9116	60609	5870
9117	60614	5863
9118	60620	5856
9119	60626	5849
9120	60632	5843
9121	60638	5836
9122	60644	5829
9123	60649	5823
9124	60656	5816
9125	60662	5809
9126	60668	5802
9127	60674	5796
9128	60680	5789
9129	60685	5782
9130	60691	5776
9131	60696	5769
9132	60702	5762
9133	60707	5755
9134	60713	5749
9135	60718	5742
9136	60724	5735
9137	60729	5728
9138	60735	5721
9139	60741	5715
9140	60746	5708
9141	60751	5701
9142	60757	5694
9143	60763	5688
9144	60768	5681
9145	60773	5674
9146	60779	5667
9147	60784	5661
9148	60790	5654
9149	60795	5647
9150	60801	5640
9151	60806	5634
9152	60812	5627
9153	60817	5620
9154	60823	5613
9155	60828	5607
9156	60834	5600
9157	60840	5593
9158	60845	5586
9159	60851	5580
9160	60856	5573
9161	60861	5566
9162	60867	5559
9163	60873	5553
9164	60878	5546
9165	60884	5539
9166	60889	5533
9167	60895	5526
9168	60900	5519
9169	60906	5512
9170	60911	5506
9171	60917	5499
9172	60923	5492
9173	60928	5485
9174	60933	5479
9175	60940	5472
9176	60945	5465
9177	60951	5458
9178	60956	5452
9179	60961	5445
9180	60967	5438
9181	60972	5431
9182	60978	5425
9183	60984	5418
9184	60989	5411
9185	60995	5404
9186	61000	5398
9187	61005	5391
9188	61011	5384
9189	61016	5377
9190	61022	5371
9191	61027	5364
9192	61033	5357
9193	61038	5350
9194	61043	5344
9195	61049	5337
9196	61055	5330
9197	61060	5324
9198	61065	5317
9199	61071	5310
9200	61077	5303
9201	61083	5297
9202	61088	5290
9203	61094	5283
9204	61100	5277
9205	61106	5270
9206	61112	5263
9207	61117	5256
9208	61123	5250
9209	61128	5243
9210	61134	5236
9211	61139	5229
9212	61145	5223
9213	61150	5216
9214	61155	5209
9215	61161	5202
9216	61166	5196
9217	61172	5189
9218	61177	5182
9219	61183	5176
9220	61188	5169
9221	61194	5162
9222	61199	5155
9223	61204	5149
9224	61210	5142
9225	61215	5135
9226	61221	5128
9227	61227	5122
9228	61233	5115
9229	61238	5108
9230	61244	5102
9231	61249	5095
9232	61255	5088
9233	61260	5081
9234	61266	5075
9235	61271	5068
9236	61277	5061
9237	61282	5054
9238	61288	5048
9239	61294	5041
9240	61299	5034
9241	61305	5028
9242	61310	5021
9243	61316	5014
9244	61322	5007
9245	61327	5001
9246	61333	4994
9247	61338	4987
9248	61344	4981
9249	61349	4974
9250	61354	4967
9251	61360	4960
9252	61365	4954
9253	61371	4947
9254	61376	4940
9255	61382	4933
9256	61387	4927
9257	61393	4920
9258	61398	4913
9259	61404	4907
9260	61409	4900
9261	61414	4893
9262	61420	4886
9263	61425	4880
9264	61431	4873
9265	61437	4866
9266	61442	4859
9267	61448	4853
9268	61453	4846
9269	61459	4839
9270	61464	4833
9271	61470	4826
9272	61475	4819
9273	61481	4812
9274	61486	4806
9275	61492	4799
9276	61497	4792
9277	61503	4786
9278	61508	4779
9279	61514	4772
9280	61519	4765
9281	61525	4759
9282	61530	4752
9283	61741	4761
9284	61860	4763
9285	61866	4756
9286	61872	4750
9287	61878	4743
9288	61883	4736
9289	61889	4729
9290	61895	4723
9291	61900	4716
9292	61906	4709
9293	61911	4703
9294	61917	4696
9295	61923	4689
9296	61928	4682
9297	61935	4676
9298	61940	4669
9299	61946	4662
9300	61952	4655
9301	61958	4649
9302	61963	4642
9303	61969	4635
9304	61974	4628
9305	61980	4622
9306	61985	4615
9307	61991	4608
9308	61997	4601
9309	62002	4595
9310	62008	4588
9311	62013	4581
9312	62019	4575
9313	62024	4568
9314	62030	4561
9315	62035	4554
9316	62041	4548
9317	62046	4541
9318	62052	4534
9319	62057	4527
9320	62063	4521
9321	62068	4514
9322	62074	4507
9323	62079	4500
9324	62085	4494
9325	62090	4487
9326	62096	4480
9327	62101	4473
9328	62106	4467
9329	62112	4460
9330	62117	4453
9331	62123	4446
9332	62129	4440
9333	62134	4433
9334	62140	4426
9335	62146	4419
9336	62151	4413
9337	62156	4406
9338	62162	4399
9339	62167	4393
9340	62173	4386
9341	62178	4379
9342	62184	4372
9343	62189	4366
9344	62195	4359
9345	62200	4352
9346	62206	4345
9347	62211	4339
9348	62217	4332
9349	62222	4325
9350	62228	4318
9351	62233	4312
9352	62239	4305
9353	62244	4298
9354	62250	4291
9355	62256	4285
9356	62261	4278
9357	62267	4271
9358	62272	4265
9359	62278	4258
9360	62284	4251
9361	62290	4244
9362	62296	4238
9363	62301	4231
9364	62307	4224
9365	62313	4218
9366	62319	4211
9367	62325	4204
9368	62330	4197
9369	62336	4191
9370	62342	4184
9371	62348	4177
9372	62354	4171
9373	62360	4164
9374	62366	4157
9375	62372	4151
9376	62378	4144
9377	62384	4137
9378	62390	4130
9379	62396	4124
9380	62401	4117
9381	62407	4110
9382	62413	4104
9383	62419	4097
9384	62425	4090
9385	62430	4084
9386	62436	4077
9387	62442	4070
9388	62448	4063
9389	62453	4057
9390	62459	4050
9391	62465	4043
9392	62471	4037
9393	62476	4030
9394	62482	4023
9395	62488	4016
9396	62494	4010
9397	62500	4003
9398	62505	3996
9399	62511	3990
9400	62517	3983
9401	62523	3976
9402	62529	3969
9403	62534	3963
9404	62540	3956
9405	62546	3949
9406	62552	3943
9407	62557	3936
9408	62563	3929
9409	62569	3923
9410	62575	3916
9411	62581	3909
9412	62586	3902
9413	62592	3896
9414	62598	3889
9415	62603	3882
9416	62609	3876
9417	62615	3869
9418	62621	3862
9419	62627	3856
9420	62633	3849
9421	62638	3842
9422	62644	3835
9423	62650	3829
9424	62656	3822
9425	62661	3815
9426	62667	3809
9427	62673	3802
9428	62679	3795
9429	62684	3789
9430	62690	3782
9431	62696	3775
9432	62702	3768
9433	62708	3762
9434	62713	3755
9435	62719	3748
9436	62725	3742
9437	62730	3735
9438	62736	3728
9439	62742	3722
9440	62748	3715
9441	62754	3708
9442	62760	3701
9443	62766	3695
9444	62771	3688
9445	62777	3681
9446	62783	3675
